OXY,EMG,ECG,RSP,OXY,OXY,OXY,
PO2,mV,mV,V,Pulse,BPM,Status,
CH1,CH2,CH3,CH4,CH5,CH9,CH13,
96.002,-0.390198,-1.07745,9.07654,-4.36162,83.3192,0.00478657,
96.0403,-0.237061,-1.31549,9.07562,-4.40849,83.3772,0.00957405,
96.0211,-0.0693359,-1.38647,9.07623,-4.44327,83.3385,0.00957405,
96.0307,0.0812378,-1.29047,9.07623,-4.47805,83.2998,0.00718031,
95.9924,0.248535,-1.04114,9.07806,-4.50678,83.3385,0.0119678,
96.0211,0.354309,-0.666077,9.07776,-4.53853,83.3192,0.00957405,
96.0307,0.398926,-0.199097,9.07745,-4.56423,83.3192,0.00718031,
96.0307,0.406372,0.292664,9.07806,-4.58843,83.2998,0.00718031,
96.002,0.3479,0.739746,9.07837,-4.60808,83.2998,0.00957405,
96.0116,0.257141,1.07867,9.07837,-4.62774,83.2998,0.0119678,
96.0116,0.127563,1.26086,9.07806,-4.64739,83.3385,0.00718031,
96.0211,-0.0863037,1.25946,9.07837,-4.661,83.3385,0.00718031,
96.0307,-0.205627,1.07581,9.07867,-4.67612,83.3192,0.0119678,
96.002,-0.290039,0.736511,9.07959,-4.73358,83.2998,0.00478657,
96.002,-0.367554,0.292358,9.07959,-4.81523,83.2998,0.00718031,
96.0211,-0.426208,-0.187439,9.07959,-4.8863,83.3385,0.00957405,
96.0211,-0.494446,-0.628601,9.07959,-4.95434,83.3192,0.0119678,
96.0116,-0.382202,-0.971069,9.0799,-5.01482,83.3385,0.00957405,
96.0116,-0.23822,-1.16968,9.0802,-5.06925,83.3385,0.00478657,
96.0211,-0.0512695,-1.19946,9.0802,-5.11915,83.3192,0.0119678,
96.002,0.18927,-1.06024,9.0802,-5.16602,83.3578,0.00478657,
96.0116,0.358643,-0.768555,9.08051,-5.20534,83.3385,0.00718031,
96.0116,0.421448,-0.358826,9.0802,-5.24162,83.2998,0.00718031,
96.0116,0.464111,0.113159,9.0799,-5.27943,83.3385,0.00957405,
96.002,0.40155,0.579712,9.08081,-5.30664,83.3192,0.00957405,
96.0211,0.285217,0.971375,9.0802,-5.33386,83.3192,0.00957405,
95.9828,0.207764,1.23169,9.08112,-5.36108,83.3578,0.00957405,
96.0211,0.0513306,1.32416,9.08081,-5.38376,83.3578,0.00957405,
96.0211,-0.0731201,1.23761,9.08081,-5.4019,83.3385,0.00478657,
95.9924,-0.228882,0.983032,9.08081,-5.42004,83.3192,0.00957405,
95.9924,-0.382996,0.595459,9.08142,-5.4397,83.3385,0.00957405,
95.9924,-0.472839,0.12854,9.08173,-5.4518,83.3192,0.00957405,
96.0116,-0.44281,-0.350403,9.08142,-5.46692,83.3192,0.0119678,
96.0116,-0.401001,-0.769043,9.08112,-5.48053,83.3385,0.00478657,
95.9924,-0.280151,-1.0658,9.08112,-5.51379,83.3192,0.00478657,
96.002,-0.157715,-1.19641,9.08051,-5.62417,83.3385,0.00957405,
95.9924,-0.0045166,-1.14819,9.08142,-5.72548,83.2998,0.00957405,
96.0116,0.116211,-0.939026,9.08203,-5.81922,83.3192,0.00478657,
96.0116,0.233582,-0.59729,9.08173,-5.89634,83.3772,0.00957405,
96.0116,0.338989,-0.161072,9.08173,-5.97647,83.2998,0.00718031,
96.002,0.410706,0.313721,9.08234,-6.04452,83.3192,0.0119678,
96.0211,0.445618,0.764526,9.08234,-6.105,83.3578,0.00718031,
96.0211,0.350098,1.12408,9.08295,-6.16245,83.3385,0.00957405,
96.002,0.204651,1.33636,9.08264,-6.21235,83.3385,0.00957405,
96.0116,0.00952148,1.36633,9.08264,-6.25469,83.3192,0.00718031,
96.0116,-0.144653,1.20667,9.08325,-6.29854,83.3192,0.00957405,
96.0211,-0.330811,0.879089,9.08356,-6.33483,83.3578,0.00957405,
96.0211,-0.458191,0.433411,9.08478,-6.37112,83.3385,0.00957405,
96.0116,-0.445312,-0.0656128,9.08447,-6.40287,83.3192,0.00957405,
96.0116,-0.429504,-0.552795,9.086,-6.42857,83.2805,0.00957405,
96.0116,-0.364624,-0.971863,9.0863,-6.45277,83.2998,0.00718031,
96.002,-0.294678,-1.26697,9.08691,-6.47393,83.3385,0.0119678,
96.002,-0.159607,-1.39764,9.08844,-6.4951,83.3192,0.0119678,
96.0116,0.0498047,-1.34912,9.08875,-6.51476,83.2805,0.00957405,
96.0116,0.254822,-1.12335,9.08966,-6.52988,83.3772,0.00957405,
96.0307,0.341858,-0.742981,9.09058,-6.54954,83.3385,0.00957405,
96.0116,0.388367,-0.262024,9.0918,-6.65991,83.3192,0.00957405,
96.002,0.405518,0.243286,9.09302,-6.76727,83.3192,0.00478657,
96.0116,0.379822,0.696472,9.09454,-6.86253,83.2998,0.0119678,
95.9924,0.243591,1.03625,9.09546,-6.95174,83.3385,0.0119678,
96.002,0.122803,1.22052,9.0979,-7.03036,83.3192,0.00957405,
96.0307,-0.0550537,1.22076,9.09912,-7.09992,83.3385,0.00957405,
96.002,-0.235291,1.03107,9.10126,-7.16796,83.3385,0.0119678,
96.0211,-0.340088,0.678101,9.10278,-7.22693,83.3578,0.00957405,
96.0116,-0.449829,0.216125,9.10461,-7.28287,83.3385,0.00478657,
95.9924,-0.491577,-0.289124,9.10675,-7.32823,83.2998,0.00718031,
96.0211,-0.491577,-0.763489,9.10858,-7.37057,83.3578,0.00957405,
96.0116,-0.377258,-1.1344,9.11163,-7.4114,83.2998,0.00718031,
95.9924,-0.240723,-1.34821,9.11285,-7.44617,83.3192,0.00718031,
96.0307,-0.0567017,-1.37604,9.11591,-7.47641,83.3385,0.00957405,
96.002,0.0891113,-1.2215,9.11835,-7.51119,83.2998,0.00718031,
96.0211,0.294739,-0.908264,9.1214,-7.53538,83.3385,0.00718031,
96.0307,0.438599,-0.477966,9.12323,-7.55806,83.3578,0.00718031,
96.002,0.568848,0.0110474,9.12628,-7.58074,83.3192,0.00718031,
96.002,0.596497,0.487915,9.12933,-7.60342,83.2998,0.0119678,
96.002,0.485291,0.882202,9.13239,-7.62157,83.3385,0.0119678,
96.0211,0.159119,1.1416,9.13452,-7.6382,83.3192,0.00957405,
96.002,0.0507202,1.23376,9.13818,-7.68961,83.3192,0.00957405,
96.0211,-0.152344,1.14539,9.14093,-7.75765,83.3385,0.00957405,
96.0403,-0.284424,0.882996,9.14337,-7.81965,83.3192,0.0119678,
96.002,-0.419128,0.47876,9.14673,-7.87559,83.3385,0.00957405,
96.0116,-0.489075,-0.00958252,9.14948,-7.93002,83.2805,0.00957405,
96.002,-0.499695,-0.507507,9.15222,-7.97387,83.3578,0.00478657,
96.0116,-0.475952,-0.940674,9.15527,-8.01923,83.3192,0.00957405,
96.0307,-0.31842,-1.24927,9.15833,-8.05401,83.3192,0.00478657,
96.0116,-0.207092,-1.3985,9.16138,-8.09181,83.3578,0.00478657,
96.0116,-0.0168457,-1.37439,9.16443,-8.12054,83.3385,0.00718031,
96.0211,0.203735,-1.18298,9.16748,-8.14927,83.3385,0.00957405,
96.0211,0.274475,-0.848694,9.17023,-8.17649,83.3578,0.00957405,
96.0211,0.363647,-0.417358,9.17297,-8.19765,83.3385,0.0167553,
96.0116,0.387573,0.0556641,9.1748,-8.22185,83.2998,0.00718031,
96.0211,0.338928,0.510986,9.17816,-8.2415,83.3385,0.0119678,
96.002,0.253479,0.886353,9.18091,-8.25814,83.3192,0.00718031,
96.0116,0.146973,1.12512,9.18396,-8.27477,83.3385,0.0119678,
96.0211,-0.0480347,1.18799,9.1861,-8.28838,83.3385,0.0119678,
96.0211,-0.198547,1.0625,9.18884,-8.30047,83.3192,0.00957405,
96.002,-0.344055,0.768616,9.19067,-8.31106,83.2998,0.0119678,
96.0116,-0.4552,0.351746,9.19312,-8.32467,83.3385,0.0119678,
96.0116,-0.497009,-0.127686,9.19556,-8.33374,83.2998,0.00718031,
96.0116,-0.453003,-0.597473,9.19739,-8.3413,83.3192,0.00718031,
95.9924,-0.395813,-0.990051,9.19891,-8.34886,83.3385,0.00718031,
96.0211,-0.311646,-1.2558,9.20135,-8.35642,83.2805,0.00957405,
96.0211,-0.118164,-1.36029,9.20319,-8.36398,83.3385,0.00718031,
95.9924,0.0578613,-1.29688,9.20471,-8.37003,83.3385,0.00478657,
96.0211,0.227051,-1.07642,9.20624,-8.37607,83.3192,0.00957405,
96.0211,0.35675,-0.721619,9.20776,-8.38061,83.3192,0.00718031,
96.0116,0.40033,-0.273254,9.2099,-8.38212,83.3192,0.00957405,
96.0211,0.398376,0.207642,9.21082,-8.38817,83.3192,0.00957405,
96.002,0.365723,0.649292,9.21143,-8.39119,83.3192,0.0119678,
95.9924,0.252808,0.985168,9.21295,-8.39573,83.3192,0.0119678,
96.0211,0.139709,1.16467,9.21448,-8.39573,83.3192,0.00957405,
96.002,-0.0595093,1.15942,9.21509,-8.40178,83.2805,0.0119678,
96.0403,-0.262756,0.966614,9.21661,-8.40329,83.3192,0.00957405,
96.002,-0.37738,0.611389,9.21753,-8.40329,83.2998,0.00957405,
96.0211,-0.458374,0.144714,9.21844,-8.40783,83.2998,0.00478657,
96.0116,-0.475769,-0.364624,9.21936,-8.41236,83.2805,0.00957405,
96.0211,-0.463013,-0.835938,9.22028,-8.40783,83.3385,0.00957405,
96.002,-0.342102,-1.19788,9.22089,-8.40783,83.2998,0.0167553,
96.0116,-0.218262,-1.4043,9.22119,-8.41236,83.3385,0.00718031,
96.0116,-0.012207,-1.43182,9.22119,-8.41539,83.3192,0.00957405,
96.002,0.125122,-1.28339,9.2215,-8.3292,83.2998,-9.13153E-07,
96.0307,0.268982,-0.979797,9.22272,-8.24906,83.3385,0.00478657,
96.0211,0.367493,-0.563538,9.22272,-8.17951,83.3385,0.00957405,
96.0116,0.406189,-0.0935059,9.22302,-8.10844,83.2998,0.0119678,
96.0116,0.362244,0.359009,9.22302,-8.04947,83.3578,0.00957405,
96.0211,0.304871,0.732117,9.22363,-7.99807,83.3385,0.00957405,
96.0116,0.206726,0.975525,9.22424,-7.94666,83.3578,0.00957405,
96.0116,0.0325928,1.05261,9.22455,-7.90583,83.3192,0.0143615,
96.0211,-0.15271,0.952271,9.22394,-7.86501,83.3385,0.0119678,
96.0211,-0.342468,0.687317,9.22424,-7.83023,83.2612,0.0119678,
96.0211,-0.410767,0.295593,9.22455,-7.79394,83.3192,0.00478657,
96.0116,-0.459961,-0.166687,9.22485,-7.76672,83.3385,0.00718031,
96.0211,-0.447266,-0.634521,9.22516,-7.73951,83.3965,0.00239283,
96.0307,-0.434509,-1.04669,9.22455,-7.7138,83.2612,0.0143615,
96.002,-0.307678,-1.34851,9.22485,-7.69112,83.3385,0.00718031,
96.0211,-0.185974,-1.50067,9.22455,-7.66995,83.3385,0.00957405,
96.0116,0.0303345,-1.48871,9.22485,-7.65181,83.2998,0.00957405,
96.0211,0.217285,-1.32153,9.22455,-7.6382,83.3772,0.00957405,
96.0307,0.315979,-1.01453,9.22455,-7.62006,83.3385,0.00718031,
96.0211,0.39917,-0.603333,9.22424,-7.60494,83.3385,0.0119678,
96.0211,0.430847,-0.138367,9.22516,-7.59435,83.3578,0.00957405,
96.0307,0.403442,0.318787,9.22516,-7.51724,83.3578,0.00957405,
95.9828,0.305725,0.703064,9.22485,-7.41291,83.3385,0.00957405,
96.0307,0.153381,0.952942,9.22424,-7.31614,83.3385,0.00957405,
96.0211,-0.0276489,1.02386,9.22516,-7.22995,83.3578,0.0143615,
96.0211,-0.147583,0.905579,9.22485,-7.1483,83.2998,0.00957405,
96.002,-0.34613,0.619263,9.22455,-7.07572,83.3192,0.0143615,
96.0211,-0.447693,0.208191,9.22485,-7.01071,83.3192,0.0143615,
96.0116,-0.484802,-0.267944,9.22485,-6.95325,83.2998,0.0143615,
96.0211,-0.459839,-0.736328,9.22516,-6.89882,83.3385,0.00957405,
96.0211,-0.380615,-1.13397,9.22546,-6.85194,83.2998,0.00478657,
96.002,-0.26123,-1.40265,9.22485,-6.80809,83.2998,0.00239283,
96.002,-0.107544,-1.49884,9.22546,-6.76878,83.2805,0.00478657,
95.9924,0.0880127,-1.41449,9.22546,-6.73249,83.3192,0.00957405,
96.002,0.271912,-1.1712,9.22516,-6.70074,83.3192,0.0119678,
96.002,0.344238,-0.799744,9.22577,-6.66899,83.3385,0.00718031,
96.0116,0.395935,-0.343933,9.22546,-6.64631,83.3192,0.00957405,
95.9924,0.408752,0.132812,9.22546,-6.62211,83.3192,0.0119678,
95.9924,0.398987,0.570435,9.22638,-6.5949,83.3385,0.00957405,
96.002,0.266235,0.93219,9.22607,-6.57978,83.2998,0.0119678,
95.9828,0.133057,1.18201,9.22607,-6.55861,83.2998,0.00957405,
95.9828,-0.0674438,1.27887,9.22699,-6.54349,83.3578,0.0119678,
96.0116,-0.20813,1.19739,9.22577,-6.51627,83.2998,0.0143615,
95.9828,-0.36615,0.940369,9.22668,-6.44521,83.2998,0.00957405,
96.002,-0.447876,0.539673,9.22699,-6.37716,83.3965,0.00718031,
95.9924,-0.488708,0.055603,9.22699,-6.32122,83.2998,0.0119678,
96.0211,-0.452759,-0.4375,9.22699,-6.2683,83.3192,0.00718031,
96.002,-0.341309,-0.868591,9.2276,-6.22142,83.3192,0.00957405,
95.9828,-0.226685,-1.18335,9.2276,-6.17606,83.2998,0.00718031,
96.002,-0.00622559,-1.34338,9.2276,-6.13524,83.2998,0.0119678,
95.9924,0.142334,-1.33441,9.22791,-6.10349,83.3192,0.00239283,
95.9924,0.291199,-1.15472,9.22791,-6.07173,83.3578,0.00718031,
96.002,0.372009,-0.837219,9.22821,-6.04452,83.3192,0.00718031,
96.002,0.412231,-0.444397,9.22882,-6.01427,83.3192,0.00718031,
96.002,0.400452,-0.0437012,9.22791,-5.99311,83.3385,0.0119678,
95.9924,0.329041,0.300171,9.22943,-5.9674,83.2805,0.00718031,
96.002,0.216248,0.532043,9.22943,-5.95379,83.3192,0.0119678,
95.9828,0.0557251,0.614563,9.22913,-5.93414,83.3385,0.0119678,
96.0116,-0.115173,0.522888,9.22913,-5.91599,83.2805,0.0119678,
96.0116,-0.269592,0.259155,9.22974,-5.90541,83.2998,0.00718031,
95.9924,-0.404358,-0.143127,9.23004,-5.89331,83.3192,0.00718031,
96.002,-0.465881,-0.616089,9.23004,-5.87819,83.2805,0.0119678,
95.9924,-0.46637,-1.07648,9.22974,-5.86761,83.3385,0.00957405,
96.0211,-0.432434,-1.44867,9.23035,-5.85551,83.3385,0.00478657,
96.0211,-0.283386,-1.69751,9.23065,-5.8162,83.3578,0.00478657,
96.002,-0.151733,-1.81879,9.23065,-5.78293,83.3192,0.00718031,
96.0116,0.0443115,-1.81348,9.23096,-5.75269,83.3385,0.00718031,
95.9732,0.217773,-1.66541,9.23065,-5.72094,83.3192,0.00478657,
96.002,0.313782,-1.36047,9.23096,-5.69524,83.3192,0.0119678,
95.9828,0.407654,-0.924927,9.23035,-5.67558,83.3192,0.00478657,
96.002,0.436768,-0.427551,9.23126,-5.6529,83.3578,0.0119678,
96.002,0.403381,0.0509644,9.23126,-5.63173,83.2998,0.00718031,
95.9924,0.316406,0.435181,9.23126,-5.61661,83.3385,0.00957405,
95.9924,0.20697,0.667114,9.23157,-5.603,83.3192,0.00957405,
96.0116,-0.00946045,0.709717,9.23157,-5.58486,83.3192,0.0119678,
96.0116,-0.168335,0.552124,9.23218,-5.57125,83.2998,0.00957405,
96.002,-0.318359,0.2099,9.23187,-5.56066,83.3192,0.0119678,
96.0116,-0.426941,-0.268127,9.23248,-5.55159,83.3192,0.00478657,
96.002,-0.485901,-0.803284,9.23218,-5.5395,83.2998,0.00718031,
96.002,-0.476746,-1.30634,9.23279,-5.53042,83.3192,0.00957405,
95.9828,-0.400085,-1.70612,9.23248,-5.52438,83.2998,0.00239283,
96.0211,-0.253479,-1.95355,9.23248,-5.5153,83.3385,0.00718031,
96.0116,-0.121155,-2,9.23248,-5.50623,83.2805,0.00718031,
96.002,0.101624,-1.87323,9.23401,-5.50321,83.3192,0.00478657,
96.0116,0.271912,-1.57904,9.23309,-5.49867,83.3192,0.00718031,
96.0116,0.341248,-1.16534,9.23248,-5.46389,83.3385,0.00478657,
96.002,0.408752,-0.678528,9.2337,-5.41853,83.3192,0.00957405,
95.9828,0.423279,-0.162354,9.23401,-5.37771,83.3385,0.00957405,
96.0211,0.395569,0.314636,9.23401,-5.33991,83.3385,0.0119678,
96.002,0.2724,0.684753,9.2337,-5.30513,83.2998,0.00957405,
96.0211,0.155823,0.891296,9.2337,-5.27187,83.3192,0.00957405,
96.0116,-0.0457764,0.907043,9.23401,-5.24162,83.3385,0.00957405,
96.0116,-0.206604,0.736267,9.23431,-5.22348,83.2998,0.00718031,
96.0211,-0.359253,0.412354,9.23523,-5.19778,83.3385,0.00957405,
96.0116,-0.459229,0.00140381,9.23553,-5.17661,83.3192,0.0119678,
96.0211,-0.474426,-0.423828,9.23553,-5.15695,83.3192,0.00478657,
96.0211,-0.447937,-0.811035,9.23553,-5.13578,83.2805,0.00957405,
96.0307,-0.338745,-1.11749,9.23584,-5.12066,83.3772,0.00957405,
96.0307,-0.212585,-1.30273,9.23553,-5.10554,83.3192,0.00478657,
96.0211,-0.0184937,-1.34216,9.23615,-5.09345,83.3578,0.00478657,
96.0307,0.146118,-1.23157,9.23676,-5.07984,83.3192,0.00478657,
96.0116,0.268921,-0.981995,9.23676,-5.06925,83.3192,0.0119678,
96.0116,0.375244,-0.621155,9.23706,-5.06169,83.3385,0.00718031,
96.0307,0.425354,-0.187744,9.23706,-5.05413,83.3578,0.00718031,
96.0116,0.420837,0.264954,9.23859,-5.04657,83.3578,0.00957405,
96.0211,0.368835,0.671631,9.23859,-5.04052,83.3192,0.00718031,
96.0116,0.233093,0.968018,9.23889,-5.02843,83.3772,0.0143615,
96.0307,0.0594482,1.09863,9.2392,-5.00575,83.3385,0.00718031,
96.0211,-0.0864868,1.03192,9.2395,-4.99063,83.3192,0.00478657,
96.0116,-0.298767,0.765625,9.24072,-4.97097,83.3578,0.0119678,
96.002,-0.432068,0.336731,9.24133,-4.95887,83.3192,0.00478657,
95.9924,-0.462524,-0.177734,9.24164,-4.94678,83.3385,0.00718031,
96.0116,-0.473633,-0.691772,9.24255,-4.93317,83.3192,0.00478657,
95.9828,-0.444397,-1.13477,9.24286,-4.91805,83.3385,-9.13153E-07,
96.002,-0.275696,-1.42969,9.24377,-4.90898,83.2998,0.00478657,
96.0116,-0.167236,-1.52441,9.245,-4.90142,83.3192,0.00957405,
96.0116,0.0337524,-1.40613,9.24591,-4.89386,83.3385,0.0119678,
95.9924,0.201416,-1.10565,9.24713,-4.88478,83.3578,0.00239283,
96.0116,0.315308,-0.688721,9.24805,-4.88025,83.3385,0.00478657,
96.0211,0.386719,-0.20697,9.24927,-4.8742,83.3578,0.0119678,
96.0116,0.442444,0.293518,9.25079,-4.86815,83.3192,0.00718031,
96.0116,0.405823,0.75061,9.25262,-4.8621,83.3578,0.00718031,
96.0116,0.3302,1.08923,9.25476,-4.85908,83.3385,0.00718031,
96.0211,0.183228,1.2674,9.25629,-4.85606,83.2998,0.00718031,
95.9924,-0.0150757,1.26715,9.25873,-4.85152,83.3192,0.00718031,
95.9924,-0.191345,1.09845,9.25995,-4.84698,83.3385,0.00957405,
95.9924,-0.338196,0.791138,9.263,-4.84245,83.3385,0.00957405,
96.0116,-0.408325,0.394226,9.26575,-4.84094,83.3385,0.0119678,
95.9924,-0.480408,-0.0375366,9.2688,-4.88025,83.2998,0.0119678,
96.0116,-0.475281,-0.462097,9.27216,-4.91805,83.3578,0.00718031,
96.002,-0.380859,-0.850586,9.27399,-4.95283,83.2998,0.00957405,
95.9924,-0.245544,-1.17194,9.27734,-4.98458,83.3192,0.00957405,
96.002,-0.0836182,-1.38104,9.2804,-5.0118,83.3192,0.00478657,
96.002,0.114197,-1.42761,9.28406,-5.04204,83.2998,0.00957405,
96.0116,0.279602,-1.29486,9.28772,-5.06018,83.3192,0.00478657,
96.0307,0.363831,-1.00342,9.29138,-5.08286,83.3385,0.00239283,
96.0116,0.434448,-0.59259,9.29443,-5.10101,83.3192,0.00718031,
96.0211,0.439148,-0.108093,9.29779,-5.12066,83.3385,0.00957405,
96.002,0.415588,0.386475,9.30237,-5.13729,83.3578,0.0119678,
96.002,0.269531,0.818604,9.30573,-5.14939,83.3385,0.00478657,
96.002,0.124573,1.10718,9.31122,-5.16451,83.3385,0.00718031,
96.0116,-0.0710449,1.18433,9.31427,-5.17358,83.3385,0.0119678,
95.9924,-0.214539,1.03522,9.31824,-5.18417,83.3385,0.00957405,
96.002,-0.345154,0.7052,9.32251,-5.19475,83.3192,0.00718031,
95.9924,-0.440796,0.269592,9.32678,-5.20534,83.2805,0.00957405,
96.0116,-0.452087,-0.194946,9.33105,-5.20987,83.2998,0.00478657,
96.0116,-0.445007,-0.634583,9.33502,-5.22046,83.3192,0.00239283,
96.0116,-0.342224,-1.00482,9.3399,-5.2265,83.3192,0.00718031,
95.9924,-0.213684,-1.24591,9.34418,-5.23104,83.2998,0.00718031,
96.0116,-0.0314331,-1.31073,9.34875,-5.29455,83.3192,0.00239283,
95.9924,0.146118,-1.18823,9.35181,-5.38527,83.3192,0.00957405,
96.002,0.301758,-0.88916,9.35669,-5.45936,83.3192,0.00957405,
96.0116,0.372009,-0.46283,9.36066,-5.53194,83.3578,0.00718031,
96.0116,0.416199,0.0227661,9.36523,-5.59847,83.3192,0.00957405,
96.0403,0.391174,0.499329,9.36951,-5.65895,83.3192,0.0119678,
96.002,0.349915,0.904602,9.37408,-5.70884,83.3385,0.00957405,
96.0116,0.225281,1.18292,9.37836,-5.76025,83.3385,0.0119678,
96.002,0.0626221,1.2843,9.38202,-5.80259,83.2998,0.00957405,
96.0211,-0.114563,1.17993,9.38568,-5.84039,83.3192,0.00957405,
96.0211,-0.297302,0.88623,9.38934,-5.87819,83.3385,0.0143615,
95.9924,-0.409973,0.461365,9.39331,-5.91146,83.2998,0.00718031,
96.0116,-0.474365,-0.0253296,9.39758,-5.93716,83.3192,0.0119678,
96.0116,-0.459351,-0.510925,9.40094,-5.9674,83.2998,0.00718031,
96.0211,-0.444702,-0.925354,9.40491,-5.99008,83.2998,0.00957405,
96.0116,-0.307068,-1.20117,9.40887,-6.01427,83.3385,0.00478657,
96.002,-0.168152,-1.30658,9.41132,-6.03091,83.3192,0.00718031,
96.0211,0.0608521,-1.24634,9.41498,-6.05056,83.2998,0.00718031,
96.0211,0.222107,-1.04425,9.41895,-6.06417,83.2998,0.00957405,
96.002,0.312866,-0.723694,9.42108,-6.0808,83.3192,0.00957405,
96.0307,0.401062,-0.315125,9.42505,-6.0929,83.2998,0.00718031,
96.0116,0.425964,0.137817,9.42749,-6.11407,83.2805,0.00957405,
96.0211,0.408142,0.571594,9.43085,-6.13977,83.3385,0.0119678,
96.0211,0.317932,0.906616,9.43359,-6.16397,83.3385,0.0119678,
96.0116,0.18158,1.07397,9.43665,-6.17909,83.2805,0.00957405,
96.0211,-0.0249023,1.04163,9.43878,-6.20177,83.3578,0.00718031,
96.002,-0.155945,0.828003,9.44183,-6.22142,83.3192,0.00718031,
96.0116,-0.322388,0.491089,9.44397,-6.23503,83.2805,0.00957405,
96.0211,-0.417419,0.0897217,9.44672,-6.25166,83.3385,0.00957405,
95.9924,-0.463074,-0.320374,9.44885,-6.26376,83.3192,0.0119678,
95.9924,-0.467041,-0.693787,9.45038,-6.27435,83.2612,0.00957405,
96.0116,-0.402527,-1.00604,9.4519,-6.28493,83.3192,0.00957405,
96.002,-0.258911,-1.21655,9.45465,-6.29249,83.3192,0.00718031,
96.0211,-0.110474,-1.2818,9.45587,-6.30307,83.3192,0.00718031,
96.002,0.0742188,-1.17365,9.4574,-6.30912,83.3385,0.00718031,
96.0116,0.261047,-0.895813,9.45923,-6.31819,83.3192,0.0119678,
96.002,0.371826,-0.485413,9.46106,-6.32878,83.2805,0.00478657,
96.0116,0.419617,0.00250244,9.46198,-6.3318,83.3192,0.00957405,
95.9924,0.410522,0.49585,9.46411,-6.33483,83.3385,0.00478657,
95.9924,0.409607,0.919006,9.46564,-6.33785,83.3192,0.00957405,
96.002,0.283447,1.21594,9.46716,-6.3439,83.3385,0.00718031,
96.0116,0.145691,1.34729,9.46838,-6.34995,83.3385,0.0143615,
95.9924,-0.0367432,1.29077,9.4693,-6.35146,83.2998,0.00718031,
96.0116,-0.198914,1.0434,9.47083,-6.22294,83.3385,0.00957405,
96.0116,-0.344055,0.640198,9.47205,-6.10802,83.3192,0.00957405,
96.0116,-0.424255,0.134094,9.47388,-5.99613,83.3192,0.0119678,
96.0116,-0.449951,-0.408264,9.47479,-5.90087,83.3192,0.00718031,
96.0211,-0.438538,-0.901672,9.4751,-5.81015,83.2998,0.00718031,
96.0116,-0.337646,-1.26447,9.47754,-5.73606,83.2998,0.00718031,
96.0116,-0.213196,-1.43408,9.47815,-5.65895,83.3385,0.00478657,
96.0116,-0.0110474,-1.37079,9.47876,-5.59695,83.3192,0.00478657,
96.0307,0.174011,-1.09808,9.47998,-5.53798,83.2998,0.00478657,
96.002,0.302063,-0.674805,9.48181,-5.48506,83.3192,0.00957405,
96.0211,0.402527,-0.169434,9.48242,-5.43668,83.3578,0.00718031,
96.0116,0.439636,0.329285,9.48364,-5.3898,83.3192,0.00957405,
95.9828,0.415039,0.762085,9.48517,-5.35352,83.3192,0.00718031,
96.0211,0.350281,1.09387,9.48608,-5.31874,83.3192,0.00957405,
96.0116,0.253052,1.28351,9.487,-5.28094,83.3578,0.00957405,
96.0211,0.0877686,1.31219,9.48822,-5.25372,83.3192,0.00718031,
96.0116,-0.111145,1.19562,9.48975,-5.22953,83.3385,0.00478657,
96.0211,-0.259644,0.94928,9.49127,-5.20534,83.3385,0.0143615,
96.0211,-0.388977,0.601013,9.4931,-5.18114,83.3192,0.00957405,
96.0211,-0.438049,0.196289,9.49402,-5.15997,83.3385,0.00718031,
96.0211,-0.457886,-0.211365,9.49524,-5.14183,83.3385,0.00718031,
96.0116,-0.4328,-0.583008,9.49615,-4.96039,83.3385,0.00718031,
96.0307,-0.268372,-0.882446,9.4986,-4.66554,83.3385,0.00718031,
96.0307,-0.140442,-1.05878,9.50012,-4.3964,83.3192,0.0119678,
96.002,0.0706787,-1.07465,9.50134,-4.15598,83.2998,0.00478657,
96.0116,0.230896,-0.918152,9.50439,-3.93523,83.2998,0.00239283,
95.9924,0.345886,-0.588989,9.50562,-3.73866,83.3578,0.00718031,
95.9828,0.413879,-0.115356,9.50745,-3.55722,83.3192,0.00718031,
96.0307,0.443481,0.430115,9.50958,-3.39241,83.3385,0.0119678,
96.0116,0.430359,0.964722,9.51172,-3.25027,83.3385,0.00957405,
96.0211,0.320618,1.41791,9.51477,-3.11419,83.2998,0.0119678,
96.0116,0.193298,1.73505,9.51691,-2.98869,83.3192,0.0143615,
95.9924,0.00805664,1.85889,9.51935,-2.88436,83.2612,0.00957405,
96.002,-0.164368,1.77252,9.5224,-2.78003,83.3192,0.00957405,
